"","Pitch_Sequence_01","Pitch_Sequence_02","Pitch_Sequence_03","PA","BBE","Fly_Ball","Ground_Ball","Line_Drive","Pop_Up","Strikeout","Walk","HR","Avg_wOBA","Sum_wOBA"
"20134","FB-H-M","CH-L-M","CH-L-I",55,33,11,16,5,1,17,5,2,0.319090909090909,17.55
"20135","FB-H-M","CH-L-M","CH-L-M",55,34,4,20,8,2,15,6,1,0.282727272727273,15.55
"20136","FB-H-M","CH-L-M","CH-L-O",109,74,14,35,21,4,25,8,3,0.26743119266055,29.15
"20137","FB-H-M","CH-L-M","CH-M-I",6,5,1,1,2,1,0,1,0,0.266666666666667,1.6
"20138","FB-H-M","CH-L-M","CH-M-M",9,8,5,1,1,1,0,1,0,0.177777777777778,1.6
"20139","FB-H-M","CH-L-M","CH-M-O",48,40,10,14,10,6,5,3,1,0.332291666666667,15.95
"20140","FB-H-M","CH-L-M","FB-H-I",93,55,13,19,13,10,30,5,2,0.269354838709677,25.05
"20141","FB-H-M","CH-L-M","FB-H-M",64,43,11,13,13,6,14,7,3,0.371875,23.8
"20142","FB-H-M","CH-L-M","FB-H-O",127,70,24,32,10,4,37,19,2,0.284251968503937,36.1
"20143","FB-H-M","CH-L-M","FB-L-I",35,22,4,11,7,0,8,5,1,0.367142857142857,12.85
"20144","FB-H-M","CH-L-M","FB-L-M",28,13,2,8,2,1,10,5,0,0.310714285714286,8.7
"20145","FB-H-M","CH-L-M","FB-L-O",34,22,6,10,4,2,9,3,1,0.279411764705882,9.5
"20146","FB-H-M","CH-L-M","FB-M-I",53,31,11,10,7,3,12,9,1,0.385849056603774,20.45
"20147","FB-H-M","CH-L-M","FB-M-M",37,29,9,9,7,4,5,3,0,0.260810810810811,9.65
"20148","FB-H-M","CH-L-M","FB-M-O",40,23,7,8,7,1,12,5,0,0.3075,12.3
"20149","FB-H-M","CH-L-M","SL-H-I",3,0,0,0,0,0,2,1,0,0.233333333333333,0.7
"20150","FB-H-M","CH-L-M","SL-H-M",11,8,3,2,2,1,2,1,0,0.309090909090909,3.4
"20151","FB-H-M","CH-L-M","SL-H-O",8,5,1,4,0,0,2,1,0,0.24375,1.95
"20152","FB-H-M","CH-L-M","SL-L-I",28,16,5,8,3,0,9,3,2,0.314285714285714,8.8
"20153","FB-H-M","CH-L-M","SL-L-M",14,7,0,3,3,1,5,2,0,0.278571428571429,3.9
"20154","FB-H-M","CH-L-M","SL-L-O",6,4,1,3,0,0,1,1,0,0.116666666666667,0.7
"20155","FB-H-M","CH-L-M","SL-M-I",16,13,3,8,2,0,2,1,0,0.346875,5.55
"20156","FB-H-M","CH-L-M","SL-M-M",5,4,1,0,2,1,0,1,0,0.5,2.5
"20157","FB-H-M","CH-L-M","SL-M-O",6,3,0,1,2,0,3,0,0,0.416666666666667,2.5
"20158","FB-H-M","CH-L-M",NA,240,240,53,120,56,11,0,0,5,0.326666666666667,78.4
"20159","FB-H-M","CH-L-O","CB-H-I",3,3,1,1,1,0,0,0,0,0.6,1.8
"20160","FB-H-M","CH-L-O","CB-H-M",3,2,0,1,1,0,0,1,0,0.233333333333333,0.7
"20161","FB-H-M","CH-L-O","CB-H-O",12,9,3,4,1,1,1,2,0,0.266666666666667,3.2
"20162","FB-H-M","CH-L-O","CB-L-I",31,14,4,7,3,0,13,4,1,0.282258064516129,8.75
"20163","FB-H-M","CH-L-O","CB-L-M",20,13,3,8,1,1,7,0,0,0.09,1.8
"20164","FB-H-M","CH-L-O","CB-L-O",18,14,3,9,2,0,3,1,1,0.3,5.4
"20165","FB-H-M","CH-L-O","CB-M-M",7,5,1,4,0,0,1,1,0,0.535714285714286,3.75
"20166","FB-H-M","CH-L-O","CB-M-O",9,7,1,4,1,1,2,0,0,0.238888888888889,2.15
"20167","FB-H-M","CH-L-O","CH-H-I",2,0,0,0,0,0,2,0,0,0,0
"20168","FB-H-M","CH-L-O","CH-H-M",7,6,2,3,1,0,1,0,1,0.414285714285714,2.9
"20169","FB-H-M","CH-L-O","CH-H-O",67,51,13,21,12,5,10,6,1,0.306716417910448,20.55
"20170","FB-H-M","CH-L-O","CH-L-I",54,37,9,16,9,3,11,6,1,0.324074074074074,17.5
"20171","FB-H-M","CH-L-O","CH-L-M",104,59,14,25,16,4,34,10,2,0.264423076923077,27.5
"20172","FB-H-M","CH-L-O","CH-L-O",220,130,27,72,21,10,65,24,0,0.241136363636364,53.05
"20173","FB-H-M","CH-L-O","CH-M-I",7,4,1,1,2,0,3,0,0,0.128571428571429,0.9
"20174","FB-H-M","CH-L-O","CH-M-M",18,14,1,6,5,2,4,0,0,0.288888888888889,5.2
"20175","FB-H-M","CH-L-O","CH-M-O",90,62,12,26,18,6,22,4,2,0.342222222222222,30.8
"20176","FB-H-M","CH-L-O","FB-H-I",156,100,31,30,31,8,42,11,4,0.310897435897436,48.5
"20177","FB-H-M","CH-L-O","FB-H-M",120,65,17,24,18,6,40,15,2,0.3225,38.7
"20178","FB-H-M","CH-L-O","FB-H-O",208,122,34,47,28,13,61,25,7,0.340384615384615,70.8
"20179","FB-H-M","CH-L-O","FB-L-I",86,46,12,26,3,5,27,13,2,0.356976744186047,30.7
"20180","FB-H-M","CH-L-O","FB-L-M",37,28,7,13,8,0,7,2,1,0.372972972972973,13.8
"20181","FB-H-M","CH-L-O","FB-L-O",70,43,14,22,7,0,17,10,2,0.321428571428571,22.5
"20182","FB-H-M","CH-L-O","FB-M-I",91,62,20,21,13,8,24,3,3,0.303296703296703,27.6
"20183","FB-H-M","CH-L-O","FB-M-M",54,41,10,19,8,4,10,3,1,0.232407407407407,12.55
"20184","FB-H-M","CH-L-O","FB-M-O",81,52,9,22,19,2,16,13,1,0.42716049382716,34.6
"20185","FB-H-M","CH-L-O","SL-H-I",18,13,0,6,4,3,4,1,0,0.327777777777778,5.9
"20186","FB-H-M","CH-L-O","SL-H-M",12,9,4,5,0,0,2,1,1,0.358333333333333,4.3
"20187","FB-H-M","CH-L-O","SL-H-O",15,11,4,4,1,2,2,2,0,0.213333333333333,3.2
"20188","FB-H-M","CH-L-O","SL-L-I",52,22,6,11,4,1,22,7,0,0.242307692307692,12.6
"20189","FB-H-M","CH-L-O","SL-L-M",21,10,2,5,3,0,8,3,0,0.202380952380952,4.25
"20190","FB-H-M","CH-L-O","SL-L-O",21,11,4,4,2,1,9,1,1,0.214285714285714,4.5
"20191","FB-H-M","CH-L-O","SL-M-I",26,20,3,10,4,3,5,1,2,0.298076923076923,7.75
"20192","FB-H-M","CH-L-O","SL-M-M",11,7,0,4,2,1,3,1,0,0.309090909090909,3.4
"20193","FB-H-M","CH-L-O","SL-M-O",18,12,2,7,3,0,4,2,0,0.427777777777778,7.7
"20194","FB-H-M","CH-L-O",NA,445,445,69,260,97,19,0,0,7,0.287078651685393,127.75
"20195","FB-H-M","CH-M-I","CB-H-O",4,3,1,1,0,1,1,0,1,0.5,2
"20196","FB-H-M","CH-M-I","CB-L-I",5,1,1,0,0,0,3,1,0,0.14,0.7
"20197","FB-H-M","CH-M-I","CB-L-M",2,1,0,0,0,1,1,0,0,0,0
"20198","FB-H-M","CH-M-I","CB-M-O",2,1,1,0,0,0,0,1,0,0.975,1.95
"20199","FB-H-M","CH-M-I","CH-H-O",1,0,0,0,0,0,1,0,0,0,0
"20200","FB-H-M","CH-M-I","CH-L-I",6,2,1,0,1,0,1,2,0,0.35,2.1
"20201","FB-H-M","CH-M-I","CH-L-M",6,3,1,1,1,0,3,0,0,0.208333333333333,1.25
"20202","FB-H-M","CH-M-I","CH-L-O",11,5,0,2,1,2,6,0,0,0.0818181818181818,0.9
"20203","FB-H-M","CH-M-I","CH-M-M",2,1,0,0,0,1,1,0,0,0,0
"20204","FB-H-M","CH-M-I","CH-M-O",2,2,0,1,0,1,0,0,0,0,0
"20205","FB-H-M","CH-M-I","FB-H-I",15,12,6,5,1,0,3,0,0,0.06,0.9
"20206","FB-H-M","CH-M-I","FB-H-M",7,3,0,2,0,1,4,0,0,0,0
"20207","FB-H-M","CH-M-I","FB-H-O",18,13,3,6,3,1,5,0,1,0.35,6.3
"20208","FB-H-M","CH-M-I","FB-L-I",3,1,1,0,0,0,1,1,0,0.233333333333333,0.7
"20209","FB-H-M","CH-M-I","FB-L-M",8,3,1,1,1,0,2,3,0,0.4875,3.9
"20210","FB-H-M","CH-M-I","FB-L-O",4,2,1,0,1,0,2,0,0,0.225,0.9
"20211","FB-H-M","CH-M-I","FB-M-I",9,6,3,3,0,0,1,2,0,0.255555555555556,2.3
"20212","FB-H-M","CH-M-I","FB-M-O",8,6,1,3,2,0,2,0,0,0.26875,2.15
"20213","FB-H-M","CH-M-I","SL-H-I",1,0,0,0,0,0,1,0,0,0,0
"20214","FB-H-M","CH-M-I","SL-H-O",3,1,0,1,0,0,1,1,0,0.233333333333333,0.7
"20215","FB-H-M","CH-M-I","SL-L-I",6,4,1,3,0,0,2,0,0,0,0
"20216","FB-H-M","CH-M-I","SL-L-M",3,3,2,1,0,0,0,0,1,0.666666666666667,2
"20217","FB-H-M","CH-M-I","SL-L-O",1,0,0,0,0,0,1,0,0,0,0
"20218","FB-H-M","CH-M-I","SL-M-I",3,1,0,1,0,0,1,1,0,0.233333333333333,0.7
"20219","FB-H-M","CH-M-I","SL-M-O",1,0,0,0,0,0,1,0,0,0,0
"20220","FB-H-M","CH-M-I",NA,28,28,7,11,6,4,0,0,2,0.425,11.9
"20221","FB-H-M","CH-M-M","CB-H-M",1,0,0,0,0,0,1,0,0,0,0
"20222","FB-H-M","CH-M-M","CB-H-O",3,3,1,2,0,0,0,0,0,0,0
"20223","FB-H-M","CH-M-M","CB-L-I",10,2,2,0,0,0,7,1,0,0.14,1.4
"20224","FB-H-M","CH-M-M","CB-L-M",2,1,0,1,0,0,1,0,0,0,0
"20225","FB-H-M","CH-M-M","CB-M-M",1,1,0,0,0,1,0,0,0,0,0
"20226","FB-H-M","CH-M-M","CB-M-O",1,1,0,1,0,0,0,0,0,0,0
"20227","FB-H-M","CH-M-M","CH-H-M",2,1,1,0,0,0,1,0,0,0.45,0.9
"20228","FB-H-M","CH-M-M","CH-H-O",5,4,1,2,1,0,0,1,1,1.04,5.2
"20229","FB-H-M","CH-M-M","CH-L-I",9,3,1,1,1,0,6,0,0,0.2,1.8
"20230","FB-H-M","CH-M-M","CH-L-M",3,2,0,1,1,0,1,0,0,0.6,1.8
"20231","FB-H-M","CH-M-M","CH-L-O",19,13,6,3,2,2,5,1,0,0.292105263157895,5.55
"20232","FB-H-M","CH-M-M","CH-M-I",1,1,0,0,1,0,0,0,0,0.9,0.9
"20233","FB-H-M","CH-M-M","CH-M-M",1,1,1,0,0,0,0,0,0,0,0
"20234","FB-H-M","CH-M-M","CH-M-O",8,4,1,2,1,0,4,0,0,0.3125,2.5
"20235","FB-H-M","CH-M-M","FB-H-I",21,8,3,3,0,2,10,3,1,0.238095238095238,5
"20236","FB-H-M","CH-M-M","FB-H-M",12,6,1,3,1,1,6,0,1,0.316666666666667,3.8
"20237","FB-H-M","CH-M-M","FB-H-O",22,14,4,4,4,2,6,2,2,0.465909090909091,10.25
"20238","FB-H-M","CH-M-M","FB-L-I",10,5,0,3,1,1,2,3,0,0.335,3.35
"20239","FB-H-M","CH-M-M","FB-L-M",5,3,1,2,0,0,2,0,0,0.36,1.8
"20240","FB-H-M","CH-M-M","FB-L-O",5,2,0,1,1,0,2,1,0,0.46,2.3
"20241","FB-H-M","CH-M-M","FB-M-I",13,10,2,5,1,2,3,0,1,0.319230769230769,4.15
"20242","FB-H-M","CH-M-M","FB-M-M",5,3,1,1,1,0,2,0,0,0,0
"20243","FB-H-M","CH-M-M","FB-M-O",7,6,4,2,0,0,1,0,0,0.257142857142857,1.8
"20244","FB-H-M","CH-M-M","SL-H-I",3,1,0,0,0,1,2,0,0,0,0
"20245","FB-H-M","CH-M-M","SL-H-M",2,1,0,1,0,0,1,0,0,0,0
"20246","FB-H-M","CH-M-M","SL-H-O",1,1,0,0,0,1,0,0,0,0,0
"20247","FB-H-M","CH-M-M","SL-L-I",8,2,2,0,0,0,4,1,0,0.175,1.4
"20248","FB-H-M","CH-M-M","SL-L-O",2,1,1,0,0,0,0,1,0,0.35,0.7
"20249","FB-H-M","CH-M-M","SL-M-I",2,1,1,0,0,0,0,1,0,0.35,0.7
"20250","FB-H-M","CH-M-M","SL-M-O",1,1,0,0,1,0,0,0,0,0,0
"20251","FB-H-M","CH-M-M",NA,133,133,37,47,30,19,0,0,14,0.483082706766917,64.25
"20252","FB-H-M","CH-M-O","CB-H-I",2,2,0,0,0,2,0,0,0,0,0
"20253","FB-H-M","CH-M-O","CB-H-O",10,5,0,2,3,0,3,2,0,0.48,4.8
"20254","FB-H-M","CH-M-O","CB-L-I",18,11,4,5,1,1,5,2,2,0.45,8.1
"20255","FB-H-M","CH-M-O","CB-L-M",8,4,0,2,2,0,4,0,0,0.225,1.8
"20256","FB-H-M","CH-M-O","CB-L-O",7,4,1,1,1,1,3,0,1,0.414285714285714,2.9
"20257","FB-H-M","CH-M-O","CB-M-I",3,3,2,1,0,0,0,0,0,0.3,0.9
"20258","FB-H-M","CH-M-O","CB-M-M",4,2,0,1,0,1,2,0,0,0.45,1.8
"20259","FB-H-M","CH-M-O","CB-M-O",12,6,0,2,4,0,5,1,0,0.3125,3.75
"20260","FB-H-M","CH-M-O","CH-H-I",1,1,0,0,1,0,0,0,0,0,0
"20261","FB-H-M","CH-M-O","CH-H-M",5,4,1,1,2,0,1,0,0,0.54,2.7
"20262","FB-H-M","CH-M-O","CH-H-O",28,13,2,5,4,2,8,6,0,0.4,11.2
"20263","FB-H-M","CH-M-O","CH-L-I",25,14,4,6,4,0,8,3,0,0.278,6.95
"20264","FB-H-M","CH-M-O","CH-L-M",33,25,3,13,6,3,6,2,0,0.254545454545455,8.4
"20265","FB-H-M","CH-M-O","CH-L-O",75,48,16,20,10,2,22,5,2,0.265333333333333,19.9
"20266","FB-H-M","CH-M-O","CH-M-I",6,3,0,3,0,0,3,0,0,0.3,1.8
"20267","FB-H-M","CH-M-O","CH-M-M",9,7,3,4,0,0,2,0,0,0.2,1.8
"20268","FB-H-M","CH-M-O","CH-M-O",48,31,8,10,9,4,11,5,2,0.305208333333333,14.65
"20269","FB-H-M","CH-M-O","FB-H-I",75,39,8,22,6,3,29,7,1,0.230666666666667,17.3
"20270","FB-H-M","CH-M-O","FB-H-M",58,36,16,12,4,4,15,7,4,0.337068965517241,19.55
"20271","FB-H-M","CH-M-O","FB-H-O",88,41,8,20,8,5,40,7,2,0.231818181818182,20.4
"20272","FB-H-M","CH-M-O","FB-L-I",33,24,7,10,7,0,6,3,0,0.384848484848485,12.7
"20273","FB-H-M","CH-M-O","FB-L-M",18,14,5,5,3,1,3,1,0,0.138888888888889,2.5
"20274","FB-H-M","CH-M-O","FB-L-O",29,17,2,7,6,2,9,3,1,0.246551724137931,7.15
"20275","FB-H-M","CH-M-O","FB-M-I",44,31,8,13,8,2,9,2,0,0.320454545454545,14.1
"20276","FB-H-M","CH-M-O","FB-M-M",21,15,2,6,6,1,4,2,1,0.435714285714286,9.15
"20277","FB-H-M","CH-M-O","FB-M-O",46,30,12,10,5,3,12,4,2,0.253260869565217,11.65
"20278","FB-H-M","CH-M-O","SL-H-I",8,7,3,3,1,0,0,1,0,0.425,3.4
"20279","FB-H-M","CH-M-O","SL-H-M",3,3,1,0,2,0,0,0,0,0.6,1.8
"20280","FB-H-M","CH-M-O","SL-H-O",20,12,3,5,3,1,7,1,0,0.2325,4.65
"20281","FB-H-M","CH-M-O","SL-L-I",30,15,4,5,4,2,11,2,2,0.358333333333333,10.75
"20282","FB-H-M","CH-M-O","SL-L-M",14,10,5,2,1,2,3,1,0,0.114285714285714,1.6
"20283","FB-H-M","CH-M-O","SL-L-O",10,7,4,2,1,0,2,1,1,0.485,4.85
"20284","FB-H-M","CH-M-O","SL-M-I",14,5,2,0,3,0,7,2,0,0.228571428571429,3.2
"20285","FB-H-M","CH-M-O","SL-M-M",5,5,3,2,0,0,0,0,0,0.25,1.25
"20286","FB-H-M","CH-M-O","SL-M-O",6,4,0,2,1,1,2,0,0,0,0
"20287","FB-H-M","CH-M-O",NA,367,367,87,184,80,16,0,0,9,0.301089918256131,110.5
"20288","FB-H-M","FB-H-I","CB-H-I",9,4,1,0,3,0,4,1,0,0.177777777777778,1.6
"20289","FB-H-M","FB-H-I","CB-H-M",8,4,1,2,0,1,2,2,0,0.33125,2.65
"20290","FB-H-M","FB-H-I","CB-H-O",40,24,8,9,5,2,11,5,1,0.37,14.8
"20291","FB-H-M","FB-H-I","CB-L-I",119,62,10,26,20,6,42,13,3,0.334873949579832,39.85
"20292","FB-H-M","FB-H-I","CB-L-M",55,33,8,16,7,2,19,3,2,0.287272727272727,15.8
"20293","FB-H-M","FB-H-I","CB-L-O",47,30,6,15,9,0,14,2,0,0.330851063829787,15.55
"20294","FB-H-M","FB-H-I","CB-M-I",16,10,1,5,4,0,6,0,1,0.35,5.6
"20295","FB-H-M","FB-H-I","CB-M-M",21,15,5,5,3,2,6,0,1,0.342857142857143,7.2
"20296","FB-H-M","FB-H-I","CB-M-O",35,20,4,8,7,1,12,3,3,0.334285714285714,11.7
"20297","FB-H-M","FB-H-I","CH-H-I",4,3,2,0,1,0,1,0,0,0,0
"20298","FB-H-M","FB-H-I","CH-H-M",23,17,3,6,6,2,6,0,3,0.502173913043478,11.55
"20299","FB-H-M","FB-H-I","CH-H-O",82,55,14,18,13,10,13,14,1,0.343292682926829,28.15
"20300","FB-H-M","FB-H-I","CH-L-I",66,36,9,11,13,3,22,7,5,0.415909090909091,27.45
"20301","FB-H-M","FB-H-I","CH-L-M",88,64,22,22,17,3,16,6,5,0.468181818181818,41.2
"20302","FB-H-M","FB-H-I","CH-L-O",195,122,27,59,29,7,54,19,6,0.337948717948718,65.9
"20303","FB-H-M","FB-H-I","CH-M-I",10,6,1,3,0,2,4,0,0,0.07,0.7
"20304","FB-H-M","FB-H-I","CH-M-M",23,19,7,4,6,2,3,1,4,0.743478260869565,17.1
"20305","FB-H-M","FB-H-I","CH-M-O",72,55,14,28,9,4,14,3,0,0.350694444444444,25.25
"20306","FB-H-M","FB-H-I","FB-H-I",437,261,65,95,55,46,131,41,6,0.270480549199085,118.2
"20307","FB-H-M","FB-H-I","FB-H-M",287,160,43,64,37,16,95,28,5,0.274912891986063,78.9
"20308","FB-H-M","FB-H-I","FB-H-O",370,193,39,85,48,21,131,45,5,0.280810810810811,103.9
"20309","FB-H-M","FB-H-I","FB-L-I",153,91,24,39,16,12,39,22,2,0.299019607843137,45.75
"20310","FB-H-M","FB-H-I","FB-L-M",82,55,9,24,16,6,17,10,1,0.330487804878049,27.1
"20311","FB-H-M","FB-H-I","FB-L-O",117,70,14,33,20,3,30,17,2,0.397008547008547,46.45
"20312","FB-H-M","FB-H-I","FB-M-I",207,133,39,51,27,16,53,20,6,0.331642512077295,68.65
"20313","FB-H-M","FB-H-I","FB-M-M",102,69,21,29,15,4,27,6,6,0.378921568627451,38.65
"20314","FB-H-M","FB-H-I","FB-M-O",147,88,36,29,18,5,47,12,9,0.349319727891156,51.35
"20315","FB-H-M","FB-H-I","SL-H-I",50,30,6,12,6,6,15,4,1,0.278,13.9
"20316","FB-H-M","FB-H-I","SL-H-M",31,22,9,5,3,5,6,3,1,0.282258064516129,8.75
"20317","FB-H-M","FB-H-I","SL-H-O",38,23,7,7,6,3,11,4,1,0.325,12.35
"20318","FB-H-M","FB-H-I","SL-L-I",170,94,27,34,22,11,64,11,5,0.242352941176471,41.2
"20319","FB-H-M","FB-H-I","SL-L-M",61,37,11,14,10,2,19,5,4,0.336065573770492,20.5
"20320","FB-H-M","FB-H-I","SL-L-O",45,25,9,11,3,2,14,6,1,0.237777777777778,10.7
"20321","FB-H-M","FB-H-I","SL-M-I",36,22,10,8,1,3,10,4,1,0.227777777777778,8.2
"20322","FB-H-M","FB-H-I","SL-M-M",20,12,3,5,3,1,8,0,0,0.225,4.5
"20323","FB-H-M","FB-H-I","SL-M-O",34,23,5,11,5,2,8,3,0,0.267647058823529,9.1
"20324","FB-H-M","FB-H-I",NA,640,610,176,189,115,130,0,0,17,0.288203125,184.45
"20325","FB-H-M","FB-H-M","CB-H-I",8,2,1,0,0,1,4,2,0,0.2875,2.3
"20326","FB-H-M","FB-H-M","CB-H-M",11,5,4,1,0,0,5,1,1,0.245454545454545,2.7
"20327","FB-H-M","FB-H-M","CB-H-O",45,23,6,10,7,0,14,7,0,0.267777777777778,12.05
"20328","FB-H-M","FB-H-M","CB-L-I",92,48,11,21,11,5,37,7,3,0.233695652173913,21.5
"20329","FB-H-M","FB-H-M","CB-L-M",46,20,3,9,7,1,24,2,1,0.316304347826087,14.55
"20330","FB-H-M","FB-H-M","CB-L-O",43,25,7,11,5,2,14,4,1,0.253488372093023,10.9
"20331","FB-H-M","FB-H-M","CB-M-I",18,15,3,7,4,1,1,2,1,0.458333333333333,8.25
"20332","FB-H-M","FB-H-M","CB-M-M",14,9,3,3,3,0,4,1,2,0.464285714285714,6.5
"20333","FB-H-M","FB-H-M","CB-M-O",16,9,1,3,3,2,6,1,0,0.04375,0.7
"20334","FB-H-M","FB-H-M","CH-H-I",4,3,0,1,2,0,1,0,0,0.45,1.8
"20335","FB-H-M","FB-H-M","CH-H-M",8,3,1,0,2,0,4,1,0,0.35625,2.85
"20336","FB-H-M","FB-H-M","CH-H-O",53,28,2,12,8,6,14,9,0,0.341509433962264,18.1
"20337","FB-H-M","FB-H-M","CH-L-I",50,30,3,18,6,3,12,8,0,0.209,10.45
"20338","FB-H-M","FB-H-M","CH-L-M",50,32,10,12,5,5,15,3,1,0.222,11.1
"20339","FB-H-M","FB-H-M","CH-L-O",113,63,16,29,12,6,40,10,3,0.254867256637168,28.8
"20340","FB-H-M","FB-H-M","CH-M-I",10,5,2,2,1,0,5,0,0,0,0
"20341","FB-H-M","FB-H-M","CH-M-M",13,9,1,3,3,2,4,0,1,0.526923076923077,6.85
"20342","FB-H-M","FB-H-M","CH-M-O",44,30,8,16,4,2,11,3,1,0.35,15.4
"20343","FB-H-M","FB-H-M","FB-H-I",298,168,45,62,35,26,98,27,6,0.263087248322148,78.4
"20344","FB-H-M","FB-H-M","FB-H-M",298,168,43,59,41,25,99,28,5,0.256879194630872,76.55
"20345","FB-H-M","FB-H-M","FB-H-O",429,218,76,85,38,19,167,44,12,0.267599067599068,114.8
"20346","FB-H-M","FB-H-M","FB-L-I",113,56,18,27,9,2,39,17,2,0.277433628318584,31.35
"20347","FB-H-M","FB-H-M","FB-L-M",48,30,3,14,13,0,10,8,2,0.533333333333333,25.6
"20348","FB-H-M","FB-H-M","FB-L-O",63,29,8,10,9,2,28,6,1,0.175396825396825,11.05
"20349","FB-H-M","FB-H-M","FB-M-I",141,94,23,36,26,9,38,8,3,0.285815602836879,40.3
"20350","FB-H-M","FB-H-M","FB-M-M",90,56,21,20,14,1,31,3,1,0.258888888888889,23.3
"20351","FB-H-M","FB-H-M","FB-M-O",114,60,12,29,15,4,45,8,1,0.27280701754386,31.1
"20352","FB-H-M","FB-H-M","SL-H-I",36,23,6,9,4,4,11,2,2,0.309722222222222,11.15
"20353","FB-H-M","FB-H-M","SL-H-M",24,13,3,4,2,4,7,4,0,0.28125,6.75
"20354","FB-H-M","FB-H-M","SL-H-O",45,25,5,11,7,2,18,2,0,0.226666666666667,10.2
"20355","FB-H-M","FB-H-M","SL-L-I",115,56,9,28,13,6,50,7,1,0.201739130434783,23.2
"20356","FB-H-M","FB-H-M","SL-L-M",32,20,4,12,3,1,9,3,0,0.340625,10.9
"20357","FB-H-M","FB-H-M","SL-L-O",33,18,3,10,5,0,15,0,1,0.234848484848485,7.75
"20358","FB-H-M","FB-H-M","SL-M-I",36,25,5,9,9,2,11,0,0,0.1,3.6
"20359","FB-H-M","FB-H-M","SL-M-M",22,19,5,7,6,1,3,0,2,0.613636363636364,13.5
"20360","FB-H-M","FB-H-M","SL-M-O",23,17,7,6,4,0,5,1,0,0.202173913043478,4.65
"20361","FB-H-M","FB-H-M",NA,540,540,208,150,113,69,0,0,28,0.355740740740741,192.1
"20362","FB-H-M","FB-H-O","CB-H-I",6,1,0,1,0,0,3,1,0,0.233333333333333,1.4
"20363","FB-H-M","FB-H-O","CB-H-M",21,16,4,10,1,1,4,1,1,0.273809523809524,5.75
"20364","FB-H-M","FB-H-O","CB-H-O",64,36,9,17,7,3,23,4,0,0.1921875,12.3
"20365","FB-H-M","FB-H-O","CB-L-I",95,43,20,16,6,1,38,11,3,0.221052631578947,21
"20366","FB-H-M","FB-H-O","CB-L-M",67,37,7,16,10,4,25,5,1,0.274626865671642,18.4
"20367","FB-H-M","FB-H-O","CB-L-O",54,36,5,19,9,3,12,6,0,0.303703703703704,16.4
"20368","FB-H-M","FB-H-O","CB-M-I",24,10,0,5,4,1,10,2,0,0.266666666666667,6.4
"20369","FB-H-M","FB-H-O","CB-M-M",22,17,4,5,7,1,3,2,0,0.438636363636364,9.65
"20370","FB-H-M","FB-H-O","CB-M-O",38,24,5,11,8,0,10,4,0,0.328947368421053,12.5
"20371","FB-H-M","FB-H-O","CH-H-I",14,10,0,6,3,1,2,2,0,0.317857142857143,4.45
"20372","FB-H-M","FB-H-O","CH-H-M",22,16,7,3,4,2,4,2,3,0.490909090909091,10.8
"20373","FB-H-M","FB-H-O","CH-H-O",103,58,21,17,15,5,26,18,1,0.298543689320388,30.75
"20374","FB-H-M","FB-H-O","CH-L-I",92,61,23,17,16,5,14,17,2,0.352173913043478,32.4
"20375","FB-H-M","FB-H-O","CH-L-M",102,56,11,27,12,6,27,19,0,0.299509803921569,30.55
"20376","FB-H-M","FB-H-O","CH-L-O",177,111,25,51,29,6,46,19,3,0.283333333333333,50.15
"20377","FB-H-M","FB-H-O","CH-M-I",9,6,0,4,2,0,2,1,0,0.355555555555556,3.2
"20378","FB-H-M","FB-H-O","CH-M-M",30,24,6,11,4,3,5,1,2,0.36,10.8
"20379","FB-H-M","FB-H-O","CH-M-O",89,66,16,26,15,9,13,10,3,0.279213483146067,24.85
"20380","FB-H-M","FB-H-O","FB-H-I",355,205,64,79,37,25,100,47,10,0.271267605633803,96.3
"20381","FB-H-M","FB-H-O","FB-H-M",396,224,74,70,53,27,139,31,7,0.243686868686869,96.5
"20382","FB-H-M","FB-H-O","FB-H-O",868,450,128,177,100,45,261,150,19,0.328110599078341,284.8
"20383","FB-H-M","FB-H-O","FB-L-I",186,104,28,40,30,6,49,30,4,0.358333333333333,66.65
"20384","FB-H-M","FB-H-O","FB-L-M",128,82,31,26,18,7,32,14,2,0.284375,36.4
"20385","FB-H-M","FB-H-O","FB-L-O",175,112,27,54,28,3,39,24,6,0.359428571428571,62.9
"20386","FB-H-M","FB-H-O","FB-M-I",212,127,37,51,22,17,57,27,5,0.276650943396226,58.65
"20387","FB-H-M","FB-H-O","FB-M-M",173,120,39,35,32,14,40,13,6,0.372832369942197,64.5
"20388","FB-H-M","FB-H-O","FB-M-O",311,184,51,75,42,16,95,32,7,0.305144694533762,94.9
"20389","FB-H-M","FB-H-O","SL-H-I",49,28,7,12,7,2,17,4,2,0.343877551020408,16.85
"20390","FB-H-M","FB-H-O","SL-H-M",42,27,5,10,11,1,10,5,1,0.34047619047619,14.3
"20391","FB-H-M","FB-H-O","SL-H-O",81,46,13,17,12,4,27,8,2,0.249382716049383,20.2
"20392","FB-H-M","FB-H-O","SL-L-I",165,89,27,36,19,7,56,16,5,0.315151515151515,52
"20393","FB-H-M","FB-H-O","SL-L-M",59,38,7,18,13,0,19,2,1,0.170338983050847,10.05
"20394","FB-H-M","FB-H-O","SL-L-O",53,32,10,14,5,3,16,4,2,0.324528301886792,17.2
