"","Pitch_Sequence_01","Pitch_Sequence_02","Pitch_Sequence_03","PA","BBE","Fly_Ball","Ground_Ball","Line_Drive","Pop_Up","Strikeout","Walk","HR","Avg_wOBA","Sum_wOBA"
"20258","FB-L-M","CB-M-M","FB-M-I",7,5,2,1,2,0,2,0,0,0.307142857142857,2.15
"20259","FB-L-M","CB-M-M","FB-M-M",3,3,0,2,1,0,0,0,0,0.6,1.8
"20260","FB-L-M","CB-M-M","FB-M-O",7,3,1,1,1,0,4,0,0,0.128571428571429,0.9
"20261","FB-L-M","CB-M-M","SL-H-I",1,1,0,1,0,0,0,0,0,0,0
"20262","FB-L-M","CB-M-M","SL-H-M",2,1,1,0,0,0,1,0,0,0,0
"20263","FB-L-M","CB-M-M","SL-H-O",3,3,1,1,0,1,0,0,0,0,0
"20264","FB-L-M","CB-M-M","SL-L-M",1,0,0,0,0,0,1,0,0,0,0
"20265","FB-L-M","CB-M-M","SL-L-O",11,8,3,4,1,0,3,0,0,0.359090909090909,3.95
"20266","FB-L-M","CB-M-M","SL-M-O",4,2,0,2,0,0,2,0,0,0.225,0.9
"20267","FB-L-M","CB-M-M",NA,95,95,30,41,22,2,0,0,11,0.496315789473684,47.15
"20268","FB-L-M","CB-M-O","CB-H-I",4,2,2,0,0,0,2,0,0,0,0
"20269","FB-L-M","CB-M-O","CB-H-M",2,1,0,0,1,0,1,0,0,0.45,0.9
"20270","FB-L-M","CB-M-O","CB-H-O",4,3,1,2,0,0,1,0,0,0.225,0.9
"20271","FB-L-M","CB-M-O","CB-L-I",4,1,0,0,1,0,3,0,0,0,0
"20272","FB-L-M","CB-M-O","CB-L-M",13,3,3,0,0,0,10,0,1,0.153846153846154,2
"20273","FB-L-M","CB-M-O","CB-L-O",52,32,5,21,4,2,14,6,1,0.281730769230769,14.65
"20274","FB-L-M","CB-M-O","CB-M-I",3,1,0,0,1,0,1,1,0,0.233333333333333,0.7
"20275","FB-L-M","CB-M-O","CB-M-M",2,1,0,1,0,0,1,0,0,0.45,0.9
"20276","FB-L-M","CB-M-O","CB-M-O",6,5,0,3,2,0,1,0,0,0.3,1.8
"20277","FB-L-M","CB-M-O","CH-L-I",1,0,0,0,0,0,1,0,0,0,0
"20278","FB-L-M","CB-M-O","CH-L-M",3,3,1,1,0,1,0,0,0,0,0
"20279","FB-L-M","CB-M-O","CH-L-O",4,2,0,1,1,0,2,0,0,0,0
"20280","FB-L-M","CB-M-O","FB-H-I",11,7,4,2,1,0,3,1,0,0.227272727272727,2.5
"20281","FB-L-M","CB-M-O","FB-H-M",9,3,1,2,0,0,4,2,0,0.255555555555556,2.3
"20282","FB-L-M","CB-M-O","FB-H-O",11,7,1,2,3,1,4,0,0,0.113636363636364,1.25
"20283","FB-L-M","CB-M-O","FB-L-I",18,10,1,5,3,1,7,1,0,0.208333333333333,3.75
"20284","FB-L-M","CB-M-O","FB-L-M",10,5,2,1,1,1,3,2,1,0.41,4.1
"20285","FB-L-M","CB-M-O","FB-L-O",22,9,1,6,1,1,10,3,0,0.259090909090909,5.7
"20286","FB-L-M","CB-M-O","FB-M-I",15,10,3,3,2,2,3,2,0,0.273333333333333,4.1
"20287","FB-L-M","CB-M-O","FB-M-M",11,10,1,5,3,1,1,0,0,0.309090909090909,3.4
"20288","FB-L-M","CB-M-O","FB-M-O",20,11,4,4,3,0,7,2,1,0.4125,8.25
"20289","FB-L-M","CB-M-O","SL-H-M",1,1,0,0,1,0,0,0,0,1.25,1.25
"20290","FB-L-M","CB-M-O","SL-H-O",5,4,0,4,0,0,1,0,0,0.18,0.9
"20291","FB-L-M","CB-M-O","SL-L-I",2,1,0,1,0,0,1,0,0,0,0
"20292","FB-L-M","CB-M-O","SL-L-O",16,9,3,4,2,0,6,1,0,0.234375,3.75
"20293","FB-L-M","CB-M-O","SL-M-O",8,2,0,1,0,1,4,2,0,0.175,1.4
"20294","FB-L-M","CB-M-O",NA,104,104,26,53,19,6,0,0,3,0.246153846153846,25.6
"20295","FB-L-M","CH-H-I","CB-H-M",2,1,0,1,0,0,1,0,0,0.45,0.9
"20296","FB-L-M","CH-H-I","CB-H-O",1,0,0,0,0,0,1,0,0,0,0
"20297","FB-L-M","CH-H-I","CB-L-I",1,1,1,0,0,0,0,0,0,0,0
"20298","FB-L-M","CH-H-I","CB-L-M",3,0,0,0,0,0,3,0,0,0,0
"20299","FB-L-M","CH-H-I","CB-L-O",8,2,0,1,1,0,5,1,0,0.2,1.6
"20300","FB-L-M","CH-H-I","CB-M-M",1,0,0,0,0,0,1,0,0,0,0
"20301","FB-L-M","CH-H-I","CH-H-I",6,2,1,1,0,0,2,2,1,0.566666666666667,3.4
"20302","FB-L-M","CH-H-I","CH-H-M",1,0,0,0,0,0,1,0,0,0,0
"20303","FB-L-M","CH-H-I","CH-H-O",2,0,0,0,0,0,2,0,0,0,0
"20304","FB-L-M","CH-H-I","CH-L-I",4,4,2,2,0,0,0,0,0,0.225,0.9
"20305","FB-L-M","CH-H-I","CH-L-M",7,5,1,3,1,0,2,0,0,0.257142857142857,1.8
"20306","FB-L-M","CH-H-I","CH-L-O",6,5,1,3,1,0,0,1,0,0.475,2.85
"20307","FB-L-M","CH-H-I","CH-M-I",2,2,1,0,1,0,0,0,0,0,0
"20308","FB-L-M","CH-H-I","CH-M-M",2,2,1,1,0,0,0,0,0,0.625,1.25
"20309","FB-L-M","CH-H-I","CH-M-O",1,0,0,0,0,0,1,0,0,0,0
"20310","FB-L-M","CH-H-I","FB-H-I",12,7,3,2,2,0,2,2,0,0.325,3.9
"20311","FB-L-M","CH-H-I","FB-H-M",12,8,2,2,3,1,4,0,0,0.329166666666667,3.95
"20312","FB-L-M","CH-H-I","FB-H-O",8,6,1,5,0,0,2,0,1,0.25,2
"20313","FB-L-M","CH-H-I","FB-L-I",10,6,2,3,0,1,1,3,0,0.48,4.8
"20314","FB-L-M","CH-H-I","FB-L-M",12,10,1,9,0,0,1,1,0,0.3125,3.75
"20315","FB-L-M","CH-H-I","FB-L-O",11,7,1,3,3,0,4,0,0,0.195454545454545,2.15
"20316","FB-L-M","CH-H-I","FB-M-I",12,8,1,3,2,2,4,0,0,0.254166666666667,3.05
"20317","FB-L-M","CH-H-I","FB-M-M",10,8,2,5,1,0,2,0,1,0.38,3.8
"20318","FB-L-M","CH-H-I","FB-M-O",10,8,1,2,3,2,2,0,1,0.54,5.4
"20319","FB-L-M","CH-H-I","SL-H-I",5,3,0,3,0,0,2,0,0,0.18,0.9
"20320","FB-L-M","CH-H-I","SL-H-O",1,1,0,0,1,0,0,0,0,0.9,0.9
"20321","FB-L-M","CH-H-I","SL-L-I",1,1,0,1,0,0,0,0,0,0,0
"20322","FB-L-M","CH-H-I","SL-L-M",2,2,1,0,1,0,0,0,1,1,2
"20323","FB-L-M","CH-H-I","SL-L-O",12,7,4,2,1,0,4,1,3,0.633333333333333,7.6
"20324","FB-L-M","CH-H-I","SL-M-I",1,1,0,1,0,0,0,0,0,1.25,1.25
"20325","FB-L-M","CH-H-I","SL-M-M",5,3,0,0,3,0,2,0,0,0.68,3.4
"20326","FB-L-M","CH-H-I","SL-M-O",6,5,2,2,1,0,1,0,0,0.3,1.8
"20327","FB-L-M","CH-H-I",NA,33,26,4,8,7,7,0,0,1,0.366666666666667,12.1
"20328","FB-L-M","CH-H-M","CB-L-O",3,3,0,2,1,0,0,0,0,0.6,1.8
"20329","FB-L-M","CH-H-M","CB-M-M",2,1,1,0,0,0,1,0,0,0,0
"20330","FB-L-M","CH-H-M","CB-M-O",1,0,0,0,0,0,1,0,0,0,0
"20331","FB-L-M","CH-H-M","CH-H-O",1,1,1,0,0,0,0,0,0,0,0
"20332","FB-L-M","CH-H-M","CH-L-I",2,2,0,1,1,0,0,0,0,0.625,1.25
"20333","FB-L-M","CH-H-M","CH-L-M",4,3,0,3,0,0,1,0,0,0,0
"20334","FB-L-M","CH-H-M","CH-L-O",4,3,0,2,1,0,1,0,0,0.225,0.9
"20335","FB-L-M","CH-H-M","CH-M-M",3,2,2,0,0,0,1,0,0,0.833333333333333,2.5
"20336","FB-L-M","CH-H-M","CH-M-O",2,1,1,0,0,0,0,1,0,0.35,0.7
"20337","FB-L-M","CH-H-M","FB-H-I",10,6,2,2,1,1,3,1,0,0.16,1.6
"20338","FB-L-M","CH-H-M","FB-H-M",4,2,0,2,0,0,1,1,0,0.4,1.6
"20339","FB-L-M","CH-H-M","FB-H-O",6,4,2,1,0,1,2,0,0,0.15,0.9
"20340","FB-L-M","CH-H-M","FB-L-I",8,4,0,1,2,1,2,2,1,0.5375,4.3
"20341","FB-L-M","CH-H-M","FB-L-M",2,2,1,1,0,0,0,0,0,0.45,0.9
"20342","FB-L-M","CH-H-M","FB-L-O",2,1,0,0,1,0,0,1,0,0.35,0.7
"20343","FB-L-M","CH-H-M","FB-M-I",2,1,0,0,0,1,0,0,0,0.35,0.7
"20344","FB-L-M","CH-H-M","FB-M-M",2,1,0,1,0,0,1,0,0,0,0
"20345","FB-L-M","CH-H-M","FB-M-O",1,1,0,0,1,0,0,0,0,0,0
"20346","FB-L-M","CH-H-M","SL-H-O",1,1,0,1,0,0,0,0,0,0,0
"20347","FB-L-M","CH-H-M","SL-L-M",1,1,0,0,0,1,0,0,0,0,0
"20348","FB-L-M","CH-H-M","SL-L-O",4,3,0,1,2,0,0,1,0,0.4,1.6
"20349","FB-L-M","CH-H-M",NA,24,24,8,5,10,1,0,0,4,0.625,15
"20350","FB-L-M","CH-H-O","CB-H-I",1,1,0,1,0,0,0,0,0,0,0
"20351","FB-L-M","CH-H-O","CB-H-M",1,1,0,0,1,0,0,0,0,0,0
"20352","FB-L-M","CH-H-O","CB-L-O",2,0,0,0,0,0,2,0,0,0,0
"20353","FB-L-M","CH-H-O","CB-M-O",1,1,1,0,0,0,0,0,0,0,0
"20354","FB-L-M","CH-H-O","CH-H-I",1,1,0,1,0,0,0,0,0,0,0
"20355","FB-L-M","CH-H-O","CH-H-O",1,1,1,0,0,0,0,0,0,0,0
"20356","FB-L-M","CH-H-O","CH-L-I",1,1,1,0,0,0,0,0,0,0,0
"20357","FB-L-M","CH-H-O","CH-L-O",4,2,0,1,1,0,1,1,0,0.4,1.6
"20358","FB-L-M","CH-H-O","CH-M-I",2,2,1,1,0,0,0,0,0,0.45,0.9
"20359","FB-L-M","CH-H-O","CH-M-O",2,2,1,1,0,0,0,0,0,0,0
"20360","FB-L-M","CH-H-O","FB-H-I",5,4,0,4,0,0,1,0,0,0.36,1.8
"20361","FB-L-M","CH-H-O","FB-H-M",2,1,0,0,1,0,0,1,1,1.35,2.7
"20362","FB-L-M","CH-H-O","FB-H-O",4,3,0,1,1,1,1,0,0,0,0
"20363","FB-L-M","CH-H-O","FB-L-I",3,3,0,2,1,0,0,0,0,0.416666666666667,1.25
"20364","FB-L-M","CH-H-O","FB-L-M",1,1,0,1,0,0,0,0,0,0,0
"20365","FB-L-M","CH-H-O","FB-L-O",4,2,1,1,0,0,1,1,0,0.175,0.7
"20366","FB-L-M","CH-H-O","FB-M-I",1,1,0,1,0,0,0,0,0,0,0
"20367","FB-L-M","CH-H-O","FB-M-M",4,4,0,2,1,1,0,0,0,0.5375,2.15
"20368","FB-L-M","CH-H-O","SL-H-O",1,0,0,0,0,0,1,0,0,0,0
"20369","FB-L-M","CH-H-O","SL-L-O",5,5,2,2,1,0,0,0,0,0.18,0.9
"20370","FB-L-M","CH-H-O","SL-M-M",1,1,0,1,0,0,0,0,0,0,0
"20371","FB-L-M","CH-H-O",NA,11,11,1,4,5,1,0,0,0,0.277272727272727,3.05
"20372","FB-L-M","CH-L-I","CB-H-I",3,2,2,0,0,0,1,0,0,0.416666666666667,1.25
"20373","FB-L-M","CH-L-I","CB-H-M",1,1,0,1,0,0,0,0,0,0,0
"20374","FB-L-M","CH-L-I","CB-H-O",1,0,0,0,0,0,1,0,0,0,0
"20375","FB-L-M","CH-L-I","CB-L-I",5,3,1,1,1,0,2,0,0,0,0
"20376","FB-L-M","CH-L-I","CB-L-M",5,3,2,1,0,0,2,0,0,0,0
"20377","FB-L-M","CH-L-I","CB-L-O",23,13,2,9,2,0,10,0,0,0.117391304347826,2.7
"20378","FB-L-M","CH-L-I","CB-M-I",3,1,0,1,0,0,2,0,0,0,0
"20379","FB-L-M","CH-L-I","CB-M-M",3,3,1,1,1,0,0,0,0,0.3,0.9
"20380","FB-L-M","CH-L-I","CB-M-O",3,2,0,2,0,0,1,0,0,0,0
"20381","FB-L-M","CH-L-I","CH-H-I",4,3,1,2,0,0,0,1,0,0.4,1.6
"20382","FB-L-M","CH-L-I","CH-H-M",1,1,1,0,0,0,0,0,0,0.9,0.9
"20383","FB-L-M","CH-L-I","CH-H-O",1,0,0,0,0,0,1,0,0,0,0
"20384","FB-L-M","CH-L-I","CH-L-I",48,22,4,13,4,1,19,7,2,0.33125,15.9
"20385","FB-L-M","CH-L-I","CH-L-M",32,17,4,7,4,2,10,5,1,0.25625,8.2
"20386","FB-L-M","CH-L-I","CH-L-O",22,16,3,11,2,0,5,1,1,0.302272727272727,6.65
"20387","FB-L-M","CH-L-I","CH-M-I",9,7,2,5,0,0,1,1,0,0.277777777777778,2.5
"20388","FB-L-M","CH-L-I","CH-M-M",6,5,1,2,1,1,1,0,0,0.3,1.8
"20389","FB-L-M","CH-L-I","CH-M-O",1,0,0,0,0,0,1,0,0,0,0
"20390","FB-L-M","CH-L-I","FB-H-I",40,22,7,8,5,2,12,5,2,0.3575,14.3
"20391","FB-L-M","CH-L-I","FB-H-M",26,16,4,7,4,1,9,1,0,0.240384615384615,6.25
"20392","FB-L-M","CH-L-I","FB-H-O",29,20,8,8,4,0,7,2,1,0.370689655172414,10.75
"20393","FB-L-M","CH-L-I","FB-L-I",32,24,1,15,6,2,5,3,2,0.4765625,15.25
"20394","FB-L-M","CH-L-I","FB-L-M",21,12,1,10,1,0,8,1,0,0.264285714285714,5.55
"20395","FB-L-M","CH-L-I","FB-L-O",40,17,2,9,6,0,17,6,1,0.3525,14.1
"20396","FB-L-M","CH-L-I","FB-M-I",29,23,7,12,4,0,6,0,2,0.441379310344828,12.8
"20397","FB-L-M","CH-L-I","FB-M-M",12,9,4,4,1,0,2,1,1,0.404166666666667,4.85
"20398","FB-L-M","CH-L-I","FB-M-O",25,13,2,7,4,0,9,3,0,0.364,9.1
"20399","FB-L-M","CH-L-I","SL-H-I",5,3,0,2,1,0,2,0,0,0,0
"20400","FB-L-M","CH-L-I","SL-H-O",6,6,0,2,4,0,0,0,0,0.3,1.8
"20401","FB-L-M","CH-L-I","SL-L-I",4,2,0,0,2,0,2,0,0,0.625,2.5
"20402","FB-L-M","CH-L-I","SL-L-M",9,6,2,3,1,0,2,1,1,0.477777777777778,4.3
"20403","FB-L-M","CH-L-I","SL-L-O",58,33,5,17,8,3,20,5,0,0.237068965517241,13.75
"20404","FB-L-M","CH-L-I","SL-M-I",6,5,1,3,1,0,1,0,0,0.45,2.7
"20405","FB-L-M","CH-L-I","SL-M-M",8,7,4,2,1,0,1,0,0,0.38125,3.05
"20406","FB-L-M","CH-L-I","SL-M-O",5,2,0,2,0,0,2,1,0,0.32,1.6
"20407","FB-L-M","CH-L-I",NA,53,53,12,26,10,5,0,0,3,0.313207547169811,16.6
"20408","FB-L-M","CH-L-M","CB-L-M",3,3,0,1,1,1,0,0,0,0.3,0.9
"20409","FB-L-M","CH-L-M","CB-L-O",9,4,1,2,1,0,4,1,0,0.277777777777778,2.5
"20410","FB-L-M","CH-L-M","CB-M-I",1,0,0,0,0,0,1,0,0,0,0
"20411","FB-L-M","CH-L-M","CB-M-M",1,0,0,0,0,0,1,0,0,0,0
"20412","FB-L-M","CH-L-M","CB-M-O",3,3,1,2,0,0,0,0,1,0.666666666666667,2
"20413","FB-L-M","CH-L-M","CH-H-I",5,2,2,0,0,0,1,2,0,0.46,2.3
"20414","FB-L-M","CH-L-M","CH-H-M",2,2,2,0,0,0,0,0,0,0.45,0.9
"20415","FB-L-M","CH-L-M","CH-H-O",3,3,1,1,0,1,0,0,0,0.3,0.9
"20416","FB-L-M","CH-L-M","CH-L-I",28,13,4,6,3,0,15,0,0,0.0446428571428571,1.25
"20417","FB-L-M","CH-L-M","CH-L-M",31,19,0,15,4,0,10,2,0,0.259677419354839,8.05
"20418","FB-L-M","CH-L-M","CH-L-O",47,21,5,7,6,3,21,5,0,0.226595744680851,10.65
"20419","FB-L-M","CH-L-M","CH-M-I",14,8,2,1,4,1,6,0,0,0.128571428571429,1.8
"20420","FB-L-M","CH-L-M","CH-M-M",9,7,0,4,2,1,2,0,0,0.4,3.6
"20421","FB-L-M","CH-L-M","CH-M-O",6,3,1,2,0,0,3,0,1,0.333333333333333,2
"20422","FB-L-M","CH-L-M","FB-H-I",26,18,5,5,8,0,4,4,2,0.496153846153846,12.9
"20423","FB-L-M","CH-L-M","FB-H-M",17,10,4,3,3,0,6,0,1,0.264705882352941,4.5
"20424","FB-L-M","CH-L-M","FB-H-O",26,16,3,4,6,3,10,0,1,0.173076923076923,4.5
"20425","FB-L-M","CH-L-M","FB-L-I",30,17,2,9,4,2,10,3,0,0.273333333333333,8.2
"20426","FB-L-M","CH-L-M","FB-L-M",19,13,3,4,6,0,3,3,1,0.489473684210526,9.3
"20427","FB-L-M","CH-L-M","FB-L-O",34,21,2,14,5,0,9,4,0,0.214705882352941,7.3
"20428","FB-L-M","CH-L-M","FB-M-I",29,19,4,6,6,3,9,1,1,0.31551724137931,9.15
"20429","FB-L-M","CH-L-M","FB-M-M",11,8,3,3,2,0,3,0,0,0.327272727272727,3.6
"20430","FB-L-M","CH-L-M","FB-M-O",31,20,7,7,5,1,9,2,0,0.259677419354839,8.05
"20431","FB-L-M","CH-L-M","SL-H-M",2,2,2,0,0,0,0,0,0,0,0
"20432","FB-L-M","CH-L-M","SL-H-O",4,4,2,1,1,0,0,0,0,0.225,0.9
"20433","FB-L-M","CH-L-M","SL-L-I",4,3,1,0,2,0,1,0,1,0.725,2.9
"20434","FB-L-M","CH-L-M","SL-L-M",8,7,0,4,2,1,1,0,0,0.26875,2.15
"20435","FB-L-M","CH-L-M","SL-L-O",35,21,3,12,5,1,10,4,1,0.214285714285714,7.5
"20436","FB-L-M","CH-L-M","SL-M-I",2,1,0,1,0,0,1,0,0,0.45,0.9
"20437","FB-L-M","CH-L-M","SL-M-M",2,2,2,0,0,0,0,0,0,0,0
"20438","FB-L-M","CH-L-M","SL-M-O",6,4,0,2,1,1,2,0,0,0,0
"20439","FB-L-M","CH-L-M",NA,100,100,20,63,16,1,0,0,7,0.438,43.8
"20440","FB-L-M","CH-L-O","CB-H-I",3,1,0,1,0,0,1,1,0,0.233333333333333,0.7
"20441","FB-L-M","CH-L-O","CB-H-O",4,1,0,0,1,0,3,0,0,0.225,0.9
"20442","FB-L-M","CH-L-O","CB-L-I",3,0,0,0,0,0,2,1,0,0.233333333333333,0.7
"20443","FB-L-M","CH-L-O","CB-L-M",11,8,2,4,2,0,3,0,0,0.195454545454545,2.15
"20444","FB-L-M","CH-L-O","CB-L-O",31,19,5,8,4,2,7,5,0,0.269354838709677,8.35
"20445","FB-L-M","CH-L-O","CB-M-I",2,1,1,0,0,0,1,0,0,0,0
"20446","FB-L-M","CH-L-O","CB-M-M",3,3,1,2,0,0,0,0,1,0.666666666666667,2
"20447","FB-L-M","CH-L-O","CB-M-O",6,5,1,3,1,0,1,0,0,0.3,1.8
"20448","FB-L-M","CH-L-O","CH-H-I",9,6,2,2,0,2,3,0,0,0.238888888888889,2.15
"20449","FB-L-M","CH-L-O","CH-H-M",7,4,1,2,1,0,1,2,0,0.507142857142857,3.55
"20450","FB-L-M","CH-L-O","CH-H-O",5,2,0,1,0,1,2,1,0,0.14,0.7
"20451","FB-L-M","CH-L-O","CH-L-I",38,21,5,10,5,1,16,0,1,0.213157894736842,8.1
"20452","FB-L-M","CH-L-O","CH-L-M",37,24,3,13,3,5,10,3,1,0.266216216216216,9.85
"20453","FB-L-M","CH-L-O","CH-L-O",94,60,12,28,16,4,28,6,1,0.251063829787234,23.6
"20454","FB-L-M","CH-L-O","CH-M-I",19,14,1,8,3,2,3,1,0,0.328947368421053,6.25
"20455","FB-L-M","CH-L-O","CH-M-M",13,7,2,2,3,0,6,0,1,0.388461538461538,5.05
"20456","FB-L-M","CH-L-O","CH-M-O",10,7,1,5,1,0,3,0,0,0.18,1.8
"20457","FB-L-M","CH-L-O","FB-H-I",46,36,7,20,7,2,7,3,4,0.469565217391304,21.6
"20458","FB-L-M","CH-L-O","FB-H-M",33,20,6,8,4,2,11,2,2,0.392424242424242,12.95
"20459","FB-L-M","CH-L-O","FB-H-O",39,21,2,12,5,2,11,5,0,0.319230769230769,12.45
"20460","FB-L-M","CH-L-O","FB-L-I",59,37,9,18,8,2,11,11,4,0.363559322033898,21.45
"20461","FB-L-M","CH-L-O","FB-L-M",39,29,4,17,8,0,7,2,2,0.294871794871795,11.5
"20462","FB-L-M","CH-L-O","FB-L-O",76,44,9,18,16,1,18,14,2,0.36578947368421,27.8
"20463","FB-L-M","CH-L-O","FB-M-I",41,30,7,15,5,3,4,7,4,0.520731707317073,21.35
"20464","FB-L-M","CH-L-O","FB-M-M",24,20,6,9,4,1,4,0,2,0.316666666666667,7.6
"20465","FB-L-M","CH-L-O","FB-M-O",37,25,2,16,4,3,7,5,0,0.240540540540541,8.9
"20466","FB-L-M","CH-L-O","SL-H-I",3,3,0,3,0,0,0,0,0,0.3,0.9
"20467","FB-L-M","CH-L-O","SL-H-M",4,4,1,1,1,1,0,0,0,0.85,3.4
"20468","FB-L-M","CH-L-O","SL-H-O",6,2,1,1,0,0,3,1,0,0.116666666666667,0.7
"20469","FB-L-M","CH-L-O","SL-L-I",1,0,0,0,0,0,1,0,0,0,0
"20470","FB-L-M","CH-L-O","SL-L-M",8,5,0,0,2,3,3,0,1,0.475,3.8
"20471","FB-L-M","CH-L-O","SL-L-O",67,40,10,20,8,2,19,8,0,0.220149253731343,14.75
"20472","FB-L-M","CH-L-O","SL-M-I",6,5,1,2,2,0,0,1,0,0.266666666666667,1.6
"20473","FB-L-M","CH-L-O","SL-M-M",4,3,0,3,0,0,0,1,0,0.4875,1.95
"20474","FB-L-M","CH-L-O","SL-M-O",17,13,3,6,2,2,2,1,1,0.305882352941176,5.2
"20475","FB-L-M","CH-L-O",NA,58,58,10,43,5,0,0,0,0,0.192241379310345,11.15
"20476","FB-L-M","CH-M-I","CB-H-I",2,0,0,0,0,0,2,0,0,0.35,0.7
"20477","FB-L-M","CH-M-I","CB-L-I",1,1,0,1,0,0,0,0,0,0,0
"20478","FB-L-M","CH-M-I","CB-L-M",3,0,0,0,0,0,3,0,0,0,0
"20479","FB-L-M","CH-M-I","CB-L-O",12,5,1,2,2,0,6,1,1,0.3,3.6
"20480","FB-L-M","CH-M-I","CB-M-I",1,0,0,0,0,0,1,0,0,0.7,0.7
"20481","FB-L-M","CH-M-I","CB-M-O",4,4,0,3,1,0,0,0,0,0.3125,1.25
"20482","FB-L-M","CH-M-I","CH-H-I",1,1,1,0,0,0,0,0,0,0,0
"20483","FB-L-M","CH-M-I","CH-H-O",1,1,0,1,0,0,0,0,0,0,0
"20484","FB-L-M","CH-M-I","CH-L-I",13,9,1,2,5,1,4,0,0,0.426923076923077,5.55
"20485","FB-L-M","CH-M-I","CH-L-M",10,5,0,2,3,0,4,1,0,0.375,3.75
"20486","FB-L-M","CH-M-I","CH-L-O",13,6,0,3,2,1,6,1,0,0.123076923076923,1.6
"20487","FB-L-M","CH-M-I","CH-M-I",5,3,1,2,0,0,2,0,0,0.18,0.9
"20488","FB-L-M","CH-M-I","CH-M-M",1,0,0,0,0,0,0,1,0,0.7,0.7
"20489","FB-L-M","CH-M-I","CH-M-O",2,1,0,0,1,0,1,0,0,0,0
"20490","FB-L-M","CH-M-I","FB-H-I",14,9,3,5,1,0,4,1,0,0.178571428571429,2.5
"20491","FB-L-M","CH-M-I","FB-H-M",8,5,1,2,0,2,2,1,0,0.2,1.6
"20492","FB-L-M","CH-M-I","FB-H-O",12,7,2,2,3,0,4,1,0,0.283333333333333,3.4
"20493","FB-L-M","CH-M-I","FB-L-I",13,9,1,5,2,1,1,2,0,0.369230769230769,4.8
"20494","FB-L-M","CH-M-I","FB-L-M",8,4,0,2,2,0,3,1,0,0.5125,4.1
"20495","FB-L-M","CH-M-I","FB-L-O",11,9,1,5,3,0,2,0,1,0.509090909090909,5.6
"20496","FB-L-M","CH-M-I","FB-M-I",14,14,1,9,3,1,0,0,1,0.360714285714286,5.05
"20497","FB-L-M","CH-M-I","FB-M-M",8,5,3,2,0,0,3,0,0,0.15625,1.25
"20498","FB-L-M","CH-M-I","FB-M-O",6,1,0,1,0,0,5,0,0,0,0
"20499","FB-L-M","CH-M-I","SL-H-I",1,0,0,0,0,0,1,0,0,0,0
"20500","FB-L-M","CH-M-I","SL-H-M",1,1,1,0,0,0,0,0,0,0,0
"20501","FB-L-M","CH-M-I","SL-L-M",5,4,0,3,1,0,1,0,0,0.43,2.15
"20502","FB-L-M","CH-M-I","SL-L-O",11,6,2,2,1,1,4,1,0,0.227272727272727,2.5
"20503","FB-L-M","CH-M-I","SL-M-I",2,1,1,0,0,0,1,0,0,0.45,0.9
"20504","FB-L-M","CH-M-I","SL-M-M",1,1,0,0,0,1,0,0,0,0,0
"20505","FB-L-M","CH-M-I","SL-M-O",4,2,1,1,0,0,2,0,0,0.45,1.8
"20506","FB-L-M","CH-M-I",NA,56,55,12,31,7,5,0,0,7,0.50625,28.35
"20507","FB-L-M","CH-M-M","CB-L-I",2,1,1,0,0,0,1,0,0,0.625,1.25
"20508","FB-L-M","CH-M-M","CB-L-O",5,4,2,1,1,0,1,0,1,0.58,2.9
"20509","FB-L-M","CH-M-M","CB-M-I",2,1,0,0,1,0,0,1,0,0.975,1.95
"20510","FB-L-M","CH-M-M","CH-H-I",1,1,0,0,0,1,0,0,0,0,0
"20511","FB-L-M","CH-M-M","CH-H-M",1,1,1,0,0,0,0,0,0,0,0
"20512","FB-L-M","CH-M-M","CH-H-O",1,1,1,0,0,0,0,0,0,0.9,0.9
"20513","FB-L-M","CH-M-M","CH-L-I",6,2,0,2,0,0,3,1,0,0.116666666666667,0.7
"20514","FB-L-M","CH-M-M","CH-L-M",3,1,0,0,1,0,1,1,0,0.233333333333333,0.7
"20515","FB-L-M","CH-M-M","CH-L-O",5,2,1,0,1,0,2,1,0,0.32,1.6
"20516","FB-L-M","CH-M-M","CH-M-I",1,1,0,1,0,0,0,0,0,0,0
"20517","FB-L-M","CH-M-M","CH-M-O",3,1,0,1,0,0,2,0,0,0,0
"20518","FB-L-M","CH-M-M","FB-H-I",15,11,1,3,5,2,4,0,1,0.276666666666667,4.15
"20519","FB-L-M","CH-M-M","FB-H-M",4,3,2,0,0,1,1,0,0,0,0
"20520","FB-L-M","CH-M-M","FB-H-O",6,4,2,1,1,0,2,0,1,0.6,3.6
"20521","FB-L-M","CH-M-M","FB-L-I",3,3,0,1,1,1,0,0,0,0.716666666666667,2.15
"20522","FB-L-M","CH-M-M","FB-L-M",5,3,2,1,0,0,1,1,0,0.32,1.6
"20523","FB-L-M","CH-M-M","FB-L-O",7,4,0,2,2,0,2,0,0,0.407142857142857,2.85
"20524","FB-L-M","CH-M-M","FB-M-I",5,4,1,2,1,0,1,0,0,0.18,0.9
"20525","FB-L-M","CH-M-M","FB-M-M",2,1,1,0,0,0,1,0,1,1,2
"20526","FB-L-M","CH-M-M","FB-M-O",2,1,0,0,1,0,1,0,0,0.625,1.25
"20527","FB-L-M","CH-M-M","SL-H-I",1,0,0,0,0,0,1,0,0,0,0
"20528","FB-L-M","CH-M-M","SL-H-M",2,2,0,1,1,0,0,0,0,0,0
